Delivery Start (CET);Delivery End (CET);SE1 High Price (EUR/MWh);SE1 Low Price (EUR/MWh);SE1 Open Price (EUR/MWh);SE1 Close Price (EUR/MWh);SE1 Average Price (EUR/MWh);SE1 Volume (MW);SE1 Buy Volume (MW);SE1 Sell Volume (MW);SE1 Average Price Last 3 H (EUR/MWh);SE1 Open Trade Time (CET);SE1 Close Trade Time (CET);SE2 High Price (EUR/MWh);SE2 Low Price (EUR/MWh);SE2 Open Price (EUR/MWh);SE2 Close Price (EUR/MWh);SE2 Average Price (EUR/MWh);SE2 Volume (MW);SE2 Buy Volume (MW);SE2 Sell Volume (MW);SE2 Average Price Last 3 H (EUR/MWh);SE2 Open Trade Time (CET);SE2 Close Trade Time (CET);SE3 High Price (EUR/MWh);SE3 Low Price (EUR/MWh);SE3 Open Price (EUR/MWh);SE3 Close Price (EUR/MWh);SE3 Average Price (EUR/MWh);SE3 Volume (MW);SE3 Buy Volume (MW);SE3 Sell Volume (MW);SE3 Average Price Last 3 H (EUR/MWh);SE3 Open Trade Time (CET);SE3 Close Trade Time (CET);SE4 High Price (EUR/MWh);SE4 Low Price (EUR/MWh);SE4 Open Price (EUR/MWh);SE4 Close Price (EUR/MWh);SE4 Average Price (EUR/MWh);SE4 Volume (MW);SE4 Buy Volume (MW);SE4 Sell Volume (MW);SE4 Average Price Last 3 H (EUR/MWh);SE4 Open Trade Time (CET);SE4 Close Trade Time (CET)
20.08.2024 08:00:00;20.08.2024 09:00:00;16;8.71;8.71;8.91;12.14;65.8;31.6;34.2;12.14;20.08.2024 05:03:49;20.08.2024 06:59:04;17.04;8.91;11.9;8.91;12.22;134.6;112.9;61.5;12.36;19.08.2024 15:37:10;20.08.2024 06:59:04;16.96;7.92;11.85;8.91;11.83;104.8;52.2;69.6;12.24;19.08.2024 15:25:56;20.08.2024 06:59:04;13.93;8.9;11.85;9.86;10.8;65.4;59.2;7.2;11.04;19.08.2024 15:25:56;20.08.2024 06:56:26
20.08.2024 09:00:00;20.08.2024 10:00:00;12.35;8.5;8.5;10.19;10.35;52;9.9;44.5;10.43;20.08.2024 03:25:14;20.08.2024 07:59:23;12.35;8.5;8.97;11.9;10.29;127.9;76.1;75.1;10.49;20.08.2024 01:11:24;20.08.2024 07:59:30;13.99;8;11.95;12.1;10.58;171.8;131.5;76;10.72;19.08.2024 15:26:13;20.08.2024 07:59:41;12.17;8.5;11.95;12.1;10.62;15.3;7.8;7.5;9.84;19.08.2024 15:26:13;20.08.2024 07:59:41
20.08.2024 10:00:00;20.08.2024 11:00:00;8.7;6;6.2;7.71;7.24;90.4;20.8;70.6;7.21;20.08.2024 04:35:14;20.08.2024 08:53:30;10;6.05;7.5;7;7.28;120.6;97.7;30.2;7.24;20.08.2024 03:47:11;20.08.2024 08:57:11;10;6.2;6.2;7;7.29;125.7;83.2;71.2;7.25;20.08.2024 04:25:14;20.08.2024 08:57:11;8;6;6.2;7.7;7.14;29.7;10.3;19.7;7.2;20.08.2024 04:35:14;20.08.2024 08:53:23
20.08.2024 11:00:00;20.08.2024 12:00:00;8.9;2;8;2;7.17;80.9;45.7;37.4;6.74;20.08.2024 04:41:40;20.08.2024 09:56:29;8.9;2;6.97;2;6.4;186.3;129;72.7;5.99;20.08.2024 02:02:14;20.08.2024 09:55:05;8.9;0.8;7.48;0.8;6.51;148.4;83.2;79.8;6.58;20.08.2024 04:41:40;20.08.2024 09:59:57;8.9;0.1;6.2;0.1;5.95;40;10.5;29.9;5.88;20.08.2024 05:25:14;20.08.2024 09:59:57
20.08.2024 12:00:00;20.08.2024 13:00:00;5.7;2;3.41;2;4.32;40.6;6.2;34.6;4.4;19.08.2024 20:19:09;20.08.2024 10:56:00;6.8;1;6.8;1.5;4.38;129.2;59.7;83.3;3.88;19.08.2024 19:37:21;20.08.2024 10:58:47;7.8;1.67;3.41;2;4.37;121.1;98.7;62.2;3.93;19.08.2024 20:19:09;20.08.2024 10:57:41;5.6;1.67;4.2;1.93;3.76;19.7;9.1;10.6;3.49;20.08.2024 06:30:15;20.08.2024 10:58:47
20.08.2024 13:00:00;20.08.2024 14:00:00;4.39;0.8;2.5;1.6;3.11;56.8;9.4;48.4;3.09;20.08.2024 07:35:14;20.08.2024 11:59:03;6.7;0.4;5.88;1.6;3.5;180.4;74.3;110.6;2.78;19.08.2024 20:03:50;20.08.2024 11:59:03;5.8;-1.23;5.8;2.3;2.41;184.8;116.3;70.1;1.81;19.08.2024 15:34:06;20.08.2024 11:59:40;4.8;-1.03;2.5;1.6;3.27;29.4;17.4;17.6;3.36;20.08.2024 07:30:16;20.08.2024 11:59:03
20.08.2024 14:00:00;20.08.2024 15:00:00;3.19;-3.4;2.2;-1.7;-0.56;37.3;14.4;23.1;-1.09;20.08.2024 08:35:13;20.08.2024 12:59:23;4.3;-3.4;3.9;0;0.03;228.7;107.8;158.1;-1.54;20.08.2024 06:34:41;20.08.2024 12:59:52;8.31;-3.4;1;-1.6;0.7;163.2;120.5;60;-1.51;19.08.2024 17:37:55;20.08.2024 12:59:23;2;-2.87;1.2;0;-0.12;35.5;24;11.5;-1.21;20.08.2024 10:25:11;20.08.2024 12:59:52
20.08.2024 15:00:00;20.08.2024 16:00:00;3;-3.86;1.2;0.2;-0.87;34.9;13.7;22.1;-1.4;20.08.2024 09:30:15;20.08.2024 13:57:30;4.1;-4.8;1.7;-1.8;0.68;215.7;67.6;170;0.2;20.08.2024 08:09:04;20.08.2024 13:59:06;4.1;-5;1;0.2;-0.22;248.4;179.8;93.9;-0.92;19.08.2024 17:37:55;20.08.2024 13:57:30;1.4;-4.7;1.2;-1.8;-0.29;50.4;15.3;35.1;-0.77;20.08.2024 09:30:15;20.08.2024 13:59:06
20.08.2024 16:00:00;20.08.2024 17:00:00;4.7;-4.9;4.7;-0.4;-0.56;164.3;143.5;27.9;-0.64;20.08.2024 10:35:13;20.08.2024 14:58:51;5.2;-4.8;5.2;0.9;0.35;217.9;93.3;140.2;-0.33;19.08.2024 20:49:04;20.08.2024 14:54:15;5.59;-3.41;1;0.78;0.37;262.7;190.5;110.1;-0.53;19.08.2024 17:37:55;20.08.2024 14:53:30;4.7;-3.41;4.7;-0.4;-0.31;48.2;31.5;19.1;-0.95;20.08.2024 10:35:13;20.08.2024 14:58:51
20.08.2024 17:00:00;20.08.2024 18:00:00;6.6;1.9;6.6;2.4;3.45;76.4;63.2;13.2;2.66;19.08.2024 15:34:06;20.08.2024 15:59:02;6.57;1;6.4;1;2.72;422.9;318.4;116.1;2.07;19.08.2024 18:32:03;20.08.2024 15:59:54;7.79;1;6.6;3.7;2.62;358.3;162.4;225.5;2.23;19.08.2024 15:34:06;20.08.2024 15:59:55;7.7;1.84;5.78;3.7;4.43;52.7;35.4;18.1;3.34;20.08.2024 07:50:45;20.08.2024 15:59:21
20.08.2024 18:00:00;20.08.2024 19:00:00;7.2;4;5.75;7;6.31;231.5;38.6;193;6.62;19.08.2024 18:02:37;20.08.2024 16:59:05;9.29;1;5.75;7;4.71;571.1;462.2;126;4.59;19.08.2024 18:02:37;20.08.2024 16:59:05;9.04;1;1;9.04;3.86;301.9;94.2;214.1;2.99;19.08.2024 17:37:55;20.08.2024 16:51:23;9.6;5.1;8;9.6;7.47;60.5;20.5;40.1;7.39;20.08.2024 10:20:40;20.08.2024 16:58:03
20.08.2024 19:00:00;20.08.2024 20:00:00;7.04;4.38;4.38;7.04;5.5;178.7;31.2;147.6;5.89;19.08.2024 18:02:37;20.08.2024 17:59:03;8;1;4.38;6.69;4.54;572.5;460.7;119.4;6.03;19.08.2024 18:02:37;20.08.2024 17:59:21;7.99;1;5;6.54;3.55;234.6;93.3;148.7;5.98;20.08.2024 08:42:10;20.08.2024 17:59:01;8;4.33;7.8;6.69;6.34;53;34.5;19.6;6.19;20.08.2024 10:28:12;20.08.2024 17:59:21
20.08.2024 20:00:00;20.08.2024 21:00:00;6.6;2.1;3.81;2.1;4.93;51.1;26.7;24.9;5.34;20.08.2024 09:26:13;20.08.2024 18:49:23;6.6;1;4.8;2.8;3.61;382.4;290.9;111.3;4.59;20.08.2024 07:36:57;20.08.2024 18:55:05;6.32;1;5;4.09;2.97;349.5;209.7;152.8;3.33;20.08.2024 08:42:10;20.08.2024 18:59:19;6.32;2.5;3.8;4.09;4.56;45;21.4;27.6;4.65;20.08.2024 14:25:14;20.08.2024 18:59:19
20.08.2024 21:00:00;20.08.2024 22:00:00;3.56;-1.44;2;-1.44;2.28;182.5;24.7;157.8;1.48;19.08.2024 18:02:59;20.08.2024 19:55:00;5;-3;2;0.9;2.04;557.6;431.4;153;0.97;19.08.2024 18:02:59;20.08.2024 19:59:30;5;-1.24;3.48;0.9;1.93;432.3;235.4;210.6;1.55;20.08.2024 05:07:29;20.08.2024 19:59:30;3.6;-3;3.48;-3;2.36;106.7;31.6;77.4;2.17;20.08.2024 05:07:29;20.08.2024 19:59:04
20.08.2024 22:00:00;20.08.2024 23:00:00;2.68;-5.6;2.68;-4;-1.01;134.5;23.1;111.4;-2.05;20.08.2024 07:07:45;20.08.2024 20:59:34;5;-5.4;2.68;-4;0.07;354.6;233.7;140.8;-2.48;20.08.2024 07:07:45;20.08.2024 20:59:34;5;-5.9;-5.9;-4.5;-0.17;383.8;221.8;176.3;-2.14;20.08.2024 07:52:51;20.08.2024 20:59:34;2;-5.69;2;-5.6;-1.45;55.8;39.1;18.7;-2.69;20.08.2024 09:25:46;20.08.2024 20:59:33
20.08.2024 23:00:00;21.08.2024 00:00:00;-3.02;-9.7;-5;-3.02;-5.06;20.8;15.3;5.5;-4.98;20.08.2024 11:03:22;20.08.2024 21:27:18;5;-9.3;-1;-6;-0.92;259.4;179.7;86.6;-5.56;19.08.2024 16:27:53;20.08.2024 21:51:17;5;-9.7;-1.05;-7.01;-0.28;231.5;94.7;144.2;-5.68;19.08.2024 16:41:03;20.08.2024 21:52:11;-3;-9.74;-5;-7.79;-5.3;42.8;36.1;8.4;-6.2;20.08.2024 12:57:56;20.08.2024 21:59:31
21.08.2024 00:00:00;21.08.2024 01:00:00;-4;-13.9;-5.17;-13.9;-6.96;9.7;7.8;1.9;-6.96;20.08.2024 21:28:27;20.08.2024 22:56:32;1;-13.3;-0.1;-13.3;-3.01;70.6;56.7;17.9;-7.39;20.08.2024 18:25:15;20.08.2024 22:56:32;1;-14.3;-8.79;-8;-4.34;114.6;57.9;60.9;-6.98;20.08.2024 16:28:43;20.08.2024 22:59:30;-0.1;-14;-0.1;-14;-5.45;14.6;13.4;3.8;-6.79;20.08.2024 19:35:14;20.08.2024 22:56:32
21.08.2024 01:00:00;21.08.2024 02:00:00;-3.1;-20.4;-3.1;-20.4;-12.28;7.9;5.2;2.7;-12.64;20.08.2024 20:35:14;20.08.2024 23:57:38;1;-20.6;-0.6;-20.6;-5.91;65.5;59.4;6.4;-14.92;20.08.2024 19:25:14;20.08.2024 23:57:38;1;-19.5;-4.95;-19.5;-6.3;125.7;70.3;68.9;-10.31;20.08.2024 16:28:52;20.08.2024 23:57:38;-0.6;-19.4;-4.95;-15;-8.86;35;21.7;13.3;-12.3;20.08.2024 18:51:13;20.08.2024 23:50:20
21.08.2024 02:00:00;21.08.2024 03:00:00;-5.8;-34.9;-5.8;-34.9;-24.76;43.7;34.5;9.2;-26.57;20.08.2024 20:44:57;21.08.2024 00:54:22;1;-35;1;-35;-16.57;85.2;80.3;4.9;-26.38;20.08.2024 19:25:44;21.08.2024 00:54:22;1;-32.8;-4.95;-32.2;-11.81;109.1;55.2;65.7;-23.71;20.08.2024 18:51:21;21.08.2024 00:54:07;-2.6;-30.5;-4.95;-30.5;-10.29;30.5;20.7;12.6;-18.89;20.08.2024 18:51:21;21.08.2024 00:45:00
21.08.2024 03:00:00;21.08.2024 04:00:00;-0.8;-200.81;-0.8;-65.85;-44.2;58.5;39.7;22.2;-47.96;20.08.2024 21:30:15;21.08.2024 01:57:00;1;-200.81;1;-200.81;-13.78;61.1;46.6;14.5;-33.2;20.08.2024 19:25:44;21.08.2024 01:47:00;1;-200.81;-4.92;-65.89;-29.51;189.1;132;76.1;-52.82;20.08.2024 18:38:30;21.08.2024 01:50:06;-0.8;-79.24;-4.92;-68.57;-9.41;32.8;24.3;14.2;-43.36;20.08.2024 18:38:30;21.08.2024 01:52:39
21.08.2024 04:00:00;21.08.2024 05:00:00;-2.7;-150;-2.7;-150;-37.71;93.2;13.7;81.5;-40.77;20.08.2024 19:50:15;21.08.2024 02:49:01;1;-200.91;1;-200.91;-27.82;77.8;65;14;-63.82;20.08.2024 19:25:44;21.08.2024 02:50:27;1;-193.32;1;-193.32;-32.52;237.6;183.8;109.8;-42.44;20.08.2024 19:25:44;21.08.2024 02:52:16;-2;-56;-2;-56;-28.26;41;22.3;20;-48.17;20.08.2024 18:10:42;21.08.2024 02:39:25
21.08.2024 05:00:00;21.08.2024 06:00:00;0;-75;-3.4;-75;-34.8;79.5;11.2;68.3;-37.01;20.08.2024 23:25:14;21.08.2024 03:49:05;1;-75;1;-75;-26.94;80.1;72.6;7.5;-50.73;20.08.2024 19:25:44;21.08.2024 03:55:51;1;-199.98;1;-75;-36.55;259.5;188.1;111.8;-50.74;20.08.2024 19:25:44;21.08.2024 03:55:51;0;-101.22;-1.9;-101.22;-29.51;55.3;22.7;39.2;-36.34;20.08.2024 18:46:17;21.08.2024 03:52:17
21.08.2024 06:00:00;21.08.2024 07:00:00;1;-13;0.6;-13;-4.27;113;14.9;99.5;-3.61;21.08.2024 00:35:14;21.08.2024 04:46:26;0.65;-11.2;-1.86;-5.89;-4.52;200.7;141.9;73.7;-4.28;21.08.2024 00:33:36;21.08.2024 04:59:00;2.95;-16.67;-0.98;-5;-5.7;255.4;181.5;81.2;-6.4;20.08.2024 19:50:53;21.08.2024 04:59:22;2.95;-13;-0.98;-5.13;-4.9;133.4;79.9;53.6;-4.43;20.08.2024 19:50:53;21.08.2024 04:59:00
21.08.2024 07:00:00;21.08.2024 08:00:00;6;-1.6;4.12;-1.3;2.8;268.8;19.6;252.6;1.95;20.08.2024 17:17:26;21.08.2024 05:59:51;6.78;-1.6;4;-1.3;3.67;334.6;248.9;91.6;2.7;20.08.2024 17:18:07;21.08.2024 05:59:10;6;-4;4.1;-3.8;3.19;413.1;255.9;173.3;2.13;20.08.2024 17:17:26;21.08.2024 05:59:56;8.5;0.12;8.5;0.12;4.32;167.1;139.2;32.9;3.53;20.08.2024 15:20:00;21.08.2024 05:47:00
21.08.2024 08:00:00;21.08.2024 09:00:00;8.81;2.14;5.05;2.14;5.03;373.5;10.8;367.5;4.7;20.08.2024 17:17:32;21.08.2024 06:59:20;10.97;2.14;4.8;2.14;5.34;287.6;229.8;78.3;4.69;20.08.2024 17:18:13;21.08.2024 06:59:20;12.98;2;12.98;2.1;5.33;443.8;317.3;145;4.29;20.08.2024 15:20:19;21.08.2024 06:59:10;12.98;3.39;12.98;6.44;7.06;171.9;142.6;36.6;5.81;20.08.2024 15:20:19;21.08.2024 06:57:05
21.08.2024 09:00:00;21.08.2024 10:00:00;10;4.8;5.02;10;5.98;281.7;10.9;276.5;6.96;20.08.2024 17:17:40;21.08.2024 07:59:31;9.99;3.4;6;7.6;6.23;297.3;148;158.8;6.13;20.08.2024 21:33:35;21.08.2024 07:59:10;11.85;4.71;9.95;7.7;6.1;391.2;295.2;108;5.61;20.08.2024 17:03:49;21.08.2024 07:59:39;10;4.71;10;7.7;7.25;208.4;155.1;54.7;6.52;20.08.2024 15:20:00;21.08.2024 07:59:39
21.08.2024 10:00:00;21.08.2024 11:00:00;10.65;2.7;8.84;9.37;6.43;140.2;17.5;124.7;6.3;21.08.2024 04:42:48;21.08.2024 08:55:55;10.64;2.5;6;9.87;5.75;375.5;128.4;250.5;5.19;21.08.2024 01:17:11;21.08.2024 08:56:06;11;0.52;3.11;9.5;6.07;490.5;275.3;245.2;5.5;20.08.2024 15:26:05;21.08.2024 08:59:29;10.64;1.58;3.11;9.64;5.04;182.8;110.3;77.5;6.06;20.08.2024 15:26:05;21.08.2024 08:57:26
21.08.2024 11:00:00;21.08.2024 12:00:00;5.94;0.5;4.3;4.82;3.47;27.9;12.7;15.2;2.49;21.08.2024 04:59:46;21.08.2024 09:31:06;6.8;-0.31;5;4.93;4.35;344.5;170.4;177.2;4.37;21.08.2024 04:13:33;21.08.2024 09:59:00;5.84;-3.34;-3.34;5.3;2.94;214.2;87.8;131.7;2.98;20.08.2024 18:54:56;21.08.2024 09:59:00;5.8;-0.52;2.98;5.8;3.18;106.9;78.4;29.5;3.53;20.08.2024 22:22:22;21.08.2024 09:58:35
21.08.2024 12:00:00;21.08.2024 13:00:00;2.43;-2.94;-2.94;0.52;-1.35;32.2;9;23.2;1.25;21.08.2024 07:00:08;21.08.2024 10:58:57;3.4;-2.94;0.1;3.4;0.87;166.4;92;81;1.6;21.08.2024 06:31:33;21.08.2024 10:54:59;3.5;-3;-2.42;0.5;0.55;207.2;117.6;99;1.9;20.08.2024 21:02:27;21.08.2024 10:58:57;3.4;-0.37;-0.37;0.6;1.4;100.4;90.7;15;1.47;21.08.2024 08:00:00;21.08.2024 10:58:57
21.08.2024 13:00:00;21.08.2024 14:00:00;3.14;-4.3;-2.28;1.39;-1.03;107.9;31.8;76.7;0.42;21.08.2024 04:47:44;21.08.2024 11:55:26;2.43;-4.17;-4.03;2.36;-0.44;211.2;131.1;82.8;-0.29;21.08.2024 07:00:29;21.08.2024 11:59:24;3.24;-4.59;-0.15;2.41;-0.83;238.7;148.1;94.8;-0.47;20.08.2024 16:57:12;21.08.2024 11:59:02;2.9;-4.55;-4;2.9;-1.14;41.9;33.5;8.5;-1.45;20.08.2024 20:35:06;21.08.2024 11:56:37
21.08.2024 14:00:00;21.08.2024 15:00:00;1;-3.4;-1.98;-0.07;-0.61;242;162.6;80.2;-0.18;21.08.2024 04:47:50;21.08.2024 12:54:20;2;-3.91;-2.23;2;-0.69;202.9;103.6;105.5;-0.49;21.08.2024 06:54:08;21.08.2024 12:58:22;1.6;-4.57;-0.15;1.6;-0.99;238.8;115;127;-0.83;20.08.2024 16:57:38;21.08.2024 12:59:12;2.59;-6.6;-1.07;2.57;-0.42;143.7;118.2;25.5;0.12;21.08.2024 08:13:00;21.08.2024 12:58:47
21.08.2024 15:00:00;21.08.2024 16:00:00;1.2;-2.9;-2.9;0.88;0.15;140.7;133.3;7.4;0.26;21.08.2024 07:33:45;21.08.2024 13:25:47;3.45;-2.1;-2.01;3.3;0.68;166.5;90.4;86.7;1.37;21.08.2024 06:54:50;21.08.2024 13:59:59;3.1;-4.78;-4.78;2.03;0.08;136;75.9;68.3;1.05;20.08.2024 15:44:04;21.08.2024 13:53:46;3.5;-2.65;-0.12;1.63;0.26;130.9;109.4;26;1.18;20.08.2024 18:51:24;21.08.2024 13:59:25
21.08.2024 16:00:00;21.08.2024 17:00:00;5.5;0.3;0.39;5.5;2.16;187.3;113.9;75.5;2.09;21.08.2024 11:02:12;21.08.2024 14:59:04;6.7;-4.83;-1;5.5;2.86;210;121.5;99.7;3.29;21.08.2024 07:28:25;21.08.2024 14:59:04;5.5;-3;-2.78;5.5;2.26;230.1;133.6;139.3;2.8;20.08.2024 22:20:31;21.08.2024 14:57:29;5.5;-4.78;-0.98;5.5;1.68;165.6;127.5;43.7;3.04;21.08.2024 05:59:55;21.08.2024 14:58:51
21.08.2024 17:00:00;21.08.2024 18:00:00;11.06;6.4;8;7.62;8.61;184.2;152;34.2;8.68;21.08.2024 12:41:48;21.08.2024 15:57:38;12.01;-1;-1;6;7.89;242.7;146;97.8;8.13;21.08.2024 07:28:25;21.08.2024 15:59:45;12.01;3.02;5.48;8.33;8.05;165.7;72.7;96.5;8.67;20.08.2024 20:23:42;21.08.2024 15:58:49;11.8;3.02;3.02;9.59;8.39;120.7;94.4;32.3;9.42;21.08.2024 08:25:23;21.08.2024 15:54:49
21.08.2024 18:00:00;21.08.2024 19:00:00;22;9.3;9.3;21.58;17.04;89.6;86.5;3.1;17.57;21.08.2024 12:35:12;21.08.2024 16:57:10;22;-1;-1;20.2;15.17;186.3;85.5;118.2;18.77;21.08.2024 07:28:25;21.08.2024 16:59:05;22;7.6;10.6;20.2;15.89;156.8;90.4;78.1;19.04;21.08.2024 12:38:16;21.08.2024 16:59:00;22;7.6;9.3;22;13.46;88.4;59.8;37.1;17.54;21.08.2024 12:25:14;21.08.2024 16:51:11
21.08.2024 19:00:00;21.08.2024 20:00:00;14.2;6.51;7.4;14.2;11.15;70.2;69.2;1;14.2;21.08.2024 13:35:13;21.08.2024 17:12:41;21.9;-1;-1;18.9;13.63;234.4;133;109.9;16.62;21.08.2024 07:28:25;21.08.2024 17:58:29;21.6;6.51;7.72;21.23;12.8;113;76;41.7;15.39;21.08.2024 11:59:11;21.08.2024 17:59:00;21.9;7;8;12.9;13.16;52.6;20.8;31.8;15.22;21.08.2024 02:17:09;21.08.2024 17:58:04
21.08.2024 20:00:00;21.08.2024 21:00:00;7.92;4.89;5.5;5.15;6.36;82.2;47.6;36.6;5.28;21.08.2024 14:30:17;21.08.2024 18:47:24;9;-1;3.5;6.2;5.54;288.9;238.3;74.4;5.89;20.08.2024 21:09:27;21.08.2024 18:59:30;9;3.3;3.3;5.32;5.78;192;165.3;33.6;5.75;20.08.2024 21:09:27;21.08.2024 18:59:31;8.98;4.9;6.31;5.41;6.94;74.5;55.1;22.4;6.63;21.08.2024 14:14:19;21.08.2024 18:59:11
21.08.2024 21:00:00;21.08.2024 22:00:00;4;-3;4;-0.2;-0.04;73.9;15.9;58.5;-0.54;21.08.2024 15:30:16;21.08.2024 19:56:55;5.6;-5.2;-5.2;-0.2;1.48;221.2;211.7;14.7;1.09;21.08.2024 13:08:54;21.08.2024 19:56:55;5.6;-3.34;5.6;-1;2.09;140.2;100.8;55.3;1.71;21.08.2024 14:48:19;21.08.2024 19:58:04;5.6;-2.66;5.6;-1;2.37;65.5;36.7;30;2.01;21.08.2024 14:48:19;21.08.2024 19:58:04
21.08.2024 22:00:00;21.08.2024 23:00:00;3.94;-6;3.94;-1.05;-0.34;51.9;13;38.9;-1.74;21.08.2024 07:00:48;21.08.2024 20:54:59;3.94;-9.7;3.94;-3;-1.5;255.9;214;43.5;-1.83;21.08.2024 07:00:48;21.08.2024 20:55:29;3.94;-9.9;2.9;-3.37;-1.67;199.9;148.5;68.7;-1.96;21.08.2024 09:10:18;21.08.2024 20:59:10;3.94;-7;-0.3;1;-1.78;62.2;34.2;34.1;-1.35;21.08.2024 16:06:03;21.08.2024 20:53:02
21.08.2024 23:00:00;22.08.2024 00:00:00;-1.31;-12.95;-1.31;-4.73;-6.36;145.3;12;134.4;-6.23;21.08.2024 07:01:00;21.08.2024 21:52:24;1;-15;-1.31;-15;-6.48;271.1;234.5;42.1;-8.71;21.08.2024 07:01:00;21.08.2024 21:59:41;1;-13.5;-2.7;-13.49;-5.29;236.5;202.1;58.4;-6.42;21.08.2024 05:57:01;21.08.2024 21:59:36;-2.7;-9.81;-2.7;-5.71;-6.62;75.2;41.1;34.3;-6.8;21.08.2024 05:57:01;21.08.2024 21:55:04
22.08.2024 00:00:00;22.08.2024 01:00:00;2.44;-11;2.44;-8.1;-2.08;263.3;24.8;245;-6.56;21.08.2024 16:13:08;21.08.2024 22:35:15;15;-14.88;2.44;-10.01;-1.3;273.8;260.4;23.9;-4.4;21.08.2024 16:13:08;21.08.2024 22:57:28;12.6;-13.4;-6.3;-9.01;-5.28;176.3;118.4;85.5;-6.34;21.08.2024 18:08:18;21.08.2024 22:59:05;1.53;-13.5;-6.3;-9.01;-4.69;49.5;17.2;39;-5.05;21.08.2024 18:08:18;21.08.2024 22:59:00
22.08.2024 01:00:00;22.08.2024 02:00:00;2.34;-22.7;2.34;-22.7;-2.5;299.1;16.6;282.6;-9.01;21.08.2024 16:13:08;21.08.2024 23:58:32;2.34;-16.6;2.34;-16.6;-3.16;329.9;321.2;10.2;-9.15;21.08.2024 16:13:08;21.08.2024 23:54:59;-1.1;-22.7;-1.1;-22.7;-7.74;142.3;78.1;77.9;-8.25;21.08.2024 19:35:14;21.08.2024 23:58:32;-1.1;-16.6;-1.1;-16.6;-7.72;57;26.5;30.5;-8.22;21.08.2024 19:35:14;21.08.2024 23:55:00
22.08.2024 02:00:00;22.08.2024 03:00:00;2.11;-19.97;-4;-7.89;-5.31;267.3;20.3;249;-14.65;21.08.2024 15:21:55;22.08.2024 00:59:57;2.11;-20.7;-3;-7.89;-6.33;347.4;319.5;33.2;-12.72;21.08.2024 15:21:49;22.08.2024 00:59:57;-4;-22.9;-4;-9.9;-11.27;204;121.7;89.4;-11.38;21.08.2024 15:23:51;22.08.2024 00:59:57;39.83;-19.8;-19;-13;-11.45;47.5;26.2;21.7;-11.97;21.08.2024 20:19:08;22.08.2024 00:59:26
22.08.2024 03:00:00;22.08.2024 04:00:00;3.5;-16.74;-4;-15.64;-2.68;265.5;29.9;236.6;-13.34;21.08.2024 15:21:55;22.08.2024 01:58:03;3.5;-17;-3;-17;-4.37;384.9;358.2;27.2;-8.74;21.08.2024 15:21:49;22.08.2024 01:59:10;3.5;-17.28;-4;-14.8;-8.94;313.2;165.3;157.3;-7.72;21.08.2024 15:23:51;22.08.2024 01:59:05;2.1;-16.52;2;-7.5;-10.11;50.6;33.1;17.5;-8.91;21.08.2024 15:24:44;22.08.2024 01:51:29
22.08.2024 04:00:00;22.08.2024 05:00:00;3.48;-22.3;-4;-9.5;-1.66;181.8;23.4;158.9;-7.39;21.08.2024 15:21:55;22.08.2024 02:00:01;3.48;-20.48;-3;-11.35;-3.48;534.1;504.3;33.6;-5.6;21.08.2024 15:21:49;22.08.2024 02:59:00;37.24;-22.3;-4;-11.4;-5.12;374.2;141.2;237.6;-4.28;21.08.2024 15:23:51;22.08.2024 02:59:00;38.41;-19.85;-5.45;-11.35;-9.08;45.2;29.6;15.6;-6.54;21.08.2024 18:20:16;22.08.2024 02:59:00
22.08.2024 05:00:00;22.08.2024 06:00:00;43.7;-21.9;3.07;-6.93;-3.67;272.6;75.6;197.1;-8.3;21.08.2024 16:13:09;22.08.2024 03:59:53;43.7;-20.72;3.07;-6;-4.89;434;404.9;30.3;-5.9;21.08.2024 16:13:09;22.08.2024 03:59:53;3.07;-25;3.07;-11.1;-7.24;233.3;139.7;93.7;-5.27;21.08.2024 15:20:07;22.08.2024 03:59:04;-6.22;-19.6;-18.13;-11;-10.95;56.3;40.2;16.5;-7.65;21.08.2024 23:00:34;22.08.2024 03:59:00
22.08.2024 06:00:00;22.08.2024 07:00:00;4.92;-12.8;4.92;-2;0.52;224.4;29.5;196.3;-2.6;21.08.2024 16:13:43;22.08.2024 04:59:22;4.92;-15;4.92;-2.1;-1.32;368.4;343.7;29.1;-4.27;21.08.2024 16:13:43;22.08.2024 04:59:00;45.43;-13.6;4.92;-2.1;-4.37;203.6;174.6;31;-6.36;21.08.2024 15:20:07;22.08.2024 04:59:00;3.4;-9;-7.6;0.48;-4.72;52.6;46.4;6.2;-3.82;21.08.2024 20:11:17;22.08.2024 04:59:25
22.08.2024 07:00:00;22.08.2024 08:00:00;11.09;-0.8;11.07;0;7.17;151.1;51.8;99.8;6.65;21.08.2024 16:47:02;22.08.2024 05:59:00;11.09;-0.31;11.07;2.02;7.24;187.2;141.1;55.6;6.74;21.08.2024 16:47:02;22.08.2024 05:59:30;13.48;-1.3;13.48;-0.01;5.97;358.2;272.2;91.9;5.49;21.08.2024 16:48:19;22.08.2024 05:58:33;64.64;-4.13;64.64;0;7.92;70.4;60;10.6;6.66;21.08.2024 15:24:16;22.08.2024 05:59:00
